"","X1","Date","Block","IUCR","Description","Arrest","Domestic","Beat","District","Ward","Year","Latitude","Longitude","date.only","hr","day.of.week","street.type","Primary.Type","Community.Area","FBI.Code","Location.Description"
"14633",14690,2018-10-30 08:51:00,"048XX W OHIO ST","2825","HARASSMENT BY TELEPHONE","No","No","1532","015","28",2018,41.891372662,-87.74677209,2018-10-30,"8","Tuesday","ST","OTHER OFFENSE","25","26","SCHOOL, PUBLIC, GROUNDS"
"14634",14691,2018-09-21 17:30:00,"044XX S LAKE PARK AVE","0486","DOMESTIC BATTERY SIMPLE","No","Yes","0222","002","4",2018,41.81386068,-87.596642837,2018-09-21,"17","Friday","AVE","BATTERY","39","08B","APARTMENT"
"14635",14692,2018-06-08 17:30:00,"006XX W FULTON ST","0810","OVER $500","No","No","1214","012","42",2018,41.886809001,-87.643565821,2018-06-08,"17","Friday","ST","THEFT","28","06","STREET"
"14636",14693,2018-09-23 02:12:00,"034XX S DR MARTIN LUTHER KING JR DR","041A","AGGRAVATED: HANDGUN","No","No","0211","002","4",2018,41.831881927,-87.616977126,2018-09-23,"2","Sunday","DR","BATTERY","35","04B","PARKING LOT/GARAGE(NON.RESID.)"
"14637",14694,2018-08-04 11:00:00,"051XX S PULASKI RD","2825","HARASSMENT BY TELEPHONE","No","No","0822","008","23",2018,41.799666254,-87.723344971,2018-08-04,"11","Saturday","RD","OTHER OFFENSE","62","26","SMALL RETAIL STORE"
"14638",14695,2018-08-25 01:30:00,"037XX N HARDING AVE","0630","ATTEMPT FORCIBLE ENTRY","No","No","1732","017","30",2018,41.948805958,-87.726049726,2018-08-25,"1","Saturday","AVE","BURGLARY","16","05","RESIDENCE-GARAGE"
"14639",14696,2018-05-15 12:00:00,"018XX S AVERS AVE","0560","SIMPLE","No","No","1014","010","24",2018,41.85593673,-87.721122032,2018-05-15,"12","Tuesday","AVE","ASSAULT","29","08A","RESIDENCE PORCH/HALLWAY"
"14640",14697,2018-10-11 20:29:00,"0000X N KILBOURN AVE","1506","SOLICIT ON PUBLIC WAY","Yes","No","1113","011","28",2018,41.88096768,-87.737940272,2018-10-11,"20","Thursday","AVE","PROSTITUTION","26","16","SIDEWALK"
"14641",14698,2018-07-24 15:29:00,"009XX N LECLAIRE AVE","1320","TO VEHICLE","No","No","1531","015","37",2018,41.897343915,-87.753211465,2018-07-24,"15","Tuesday","AVE","CRIMINAL DAMAGE","25","14","STREET"
"14642",14699,2018-04-02 17:43:00,"065XX S WOOD ST","502R","VEHICLE TITLE/REG OFFENSE","Yes","No","0725","007","15",2018,41.774775826,-87.668970972,2018-04-02,"17","Monday","ST","OTHER OFFENSE","67","26","STREET"
"14643",14700,2018-02-03 20:40:00,"073XX S DORCHESTER AVE","031A","ARMED: HANDGUN","No","No","0324","003","5",2018,41.761619026,-87.590874042,2018-02-03,"20","Saturday","AVE","ROBBERY","43","03","RESIDENCE PORCH/HALLWAY"
"14644",14701,2018-07-10 12:35:00,"015XX W GARFIELD BLVD","1345","TO CITY OF CHICAGO PROPERTY","No","No","0713","007","16",2018,41.79366835,-87.663913264,2018-07-10,"12","Tuesday","BLVD","CRIMINAL DAMAGE","67","14","STREET"
"14645",14702,2018-04-29 22:00:00,"014XX S AVERS AVE","1310","TO PROPERTY","No","No","1011","010","24",2018,41.861643436,-87.721383308,2018-04-29,"22","Sunday","AVE","CRIMINAL DAMAGE","29","14","RESIDENCE"
"14646",14703,2018-09-22 10:48:00,"065XX S LAFLIN ST","0486","DOMESTIC BATTERY SIMPLE","No","Yes","0725","007","16",2018,41.774947344,-87.661655362,2018-09-22,"10","Saturday","ST","BATTERY","67","08B","APARTMENT"
"14647",14704,2018-08-06 14:30:00,"0000X W WACKER DR","0890","FROM BUILDING","No","No","0111","001","42",2018,41.886817001,-87.629059469,2018-08-06,"14","Monday","DR","THEFT","32","06","COMMERCIAL / BUSINESS OFFICE"
"14648",14705,2018-04-24 13:30:00,"001XX W WASHINGTON ST","0520","AGGRAVATED:KNIFE/CUTTING INSTR","No","No","0122","001","42",2018,41.883211912,-87.631438294,2018-04-24,"13","Tuesday","ST","ASSAULT","32","04A","OTHER"
"14649",14706,2018-07-03 13:35:00,"009XX N MICHIGAN AVE","0860","RETAIL THEFT","No","No","1833","018","42",2018,41.899734047,-87.624142375,2018-07-03,"13","Tuesday","AVE","THEFT","8","06","SMALL RETAIL STORE"
"14650",14707,2018-10-13 00:00:00,"033XX S HOYNE AVE","0486","DOMESTIC BATTERY SIMPLE","No","Yes","0912","009","12",2018,41.83303829,-87.677806508,2018-10-13,"0","Saturday","AVE","BATTERY","59","08B","RESIDENCE"
"14651",14708,2018-06-07 13:00:00,"081XX S LANGLEY AVE","0910","AUTOMOBILE","No","No","0631","006","6",2018,41.746700423,-87.607532416,2018-06-07,"13","Thursday","AVE","MOTOR VEHICLE THEFT","44","07","STREET"
"14652",14709,2018-04-21 15:27:00,"047XX N LOWELL AVE","0530","AGGRAVATED: OTHER DANG WEAPON","No","No","1722","017","39",2018,41.967423411,-87.736654214,2018-04-21,"15","Saturday","AVE","ASSAULT","14","04A","APARTMENT"
"14653",14710,2018-08-24 16:50:00,"068XX S DR MARTIN LUTHER KING JR DR","0810","OVER $500","No","No","0322","003","20",2018,41.770350715,-87.615381998,2018-08-24,"16","Friday","DR","THEFT","69","06","STREET"
"14654",14711,2018-06-26 23:05:00,"066XX S MARSHFIELD AVE","2826","HARASSMENT BY ELECTRONIC MEANS","No","Yes","0725","007","15",2018,41.773316624,-87.665316372,2018-06-26,"23","Tuesday","AVE","OTHER OFFENSE","67","26","RESIDENCE"
"14655",14712,2018-10-21 21:00:00,"022XX S SPAULDING AVE","2820","TELEPHONE THREAT","No","Yes","1024","010","12",2018,41.851048033,-87.707665131,2018-10-21,"21","Sunday","AVE","OTHER OFFENSE","30","26","RESIDENCE"
"14656",14713,2018-07-07 12:35:00,"007XX E 79TH ST","0820","$500 AND UNDER","No","No","0624","006","6",2018,41.751281681,-87.605523842,2018-07-07,"12","Saturday","ST","THEFT","44","06","STREET"
"14657",14714,2018-04-15 21:10:00,"090XX S DOBSON AVE","0560","SIMPLE","No","No","0413","004","8",2018,41.730268429,-87.598609862,2018-04-15,"21","Sunday","AVE","ASSAULT","47","08A","RESIDENCE"
"14658",14715,2018-08-15 00:03:00,"0000X E 80TH ST","1360","TO VEHICLE","Yes","No","0623","006","6",2018,41.749161246,-87.622324393,2018-08-15,"0","Wednesday","ST","CRIMINAL TRESPASS","44","26","VEHICLE NON-COMMERCIAL"
"14659",14716,2018-02-18 11:26:00,"011XX N HAMLIN AVE","1210","THEFT OF LABOR/SERVICES","No","No","1112","011","27",2018,41.901624442,-87.721394751,2018-02-18,"11","Sunday","AVE","DECEPTIVE PRACTICE","23","11","STREET"
"14660",14717,2018-03-11 22:33:00,"025XX W 42ND ST","2826","HARASSMENT BY ELECTRONIC MEANS","No","Yes","0921","009","12",2018,41.817443909,-87.688706962,2018-03-11,"22","Sunday","ST","OTHER OFFENSE","58","26","RESIDENCE"
"14661",14718,2018-03-29 20:30:00,"054XX W EDDY ST","0810","OVER $500","No","No","1633","016","38",2018,41.94501247,-87.76277408,2018-03-29,"20","Thursday","ST","THEFT","15","06","STREET"
"14662",14719,2018-05-10 15:00:00,"075XX S VERNON AVE","0910","AUTOMOBILE","No","No","0624","006","6",2018,41.757602192,-87.613863821,2018-05-10,"15","Thursday","AVE","MOTOR VEHICLE THEFT","69","07","RESIDENTIAL YARD (FRONT/BACK)"
"14663",14720,2018-02-10 04:45:00,"034XX N SOUTHPORT AVE","0630","ATTEMPT FORCIBLE ENTRY","No","No","1922","019","44",2018,41.943713067,-87.663926574,2018-02-10,"4","Saturday","AVE","BURGLARY","6","05","OTHER"
"14664",14721,2018-12-17 19:53:00,"070XX S WOLCOTT AVE","1320","TO VEHICLE","No","No","0735","007","17",2018,41.765899512,-87.671129937,2018-12-17,"19","Monday","AVE","CRIMINAL DAMAGE","67","14","STREET"
"14665",14722,2018-10-27 21:59:00,"105XX S OGLESBY AVE","0470","RECKLESS CONDUCT","Yes","No","0434","004","7",2018,41.704026401,-87.565730561,2018-10-27,"21","Saturday","AVE","PUBLIC PEACE VIOLATION","51","24","STREET"
"14666",14723,2018-01-15 07:45:00,"053XX N HARLEM AVE","0820","$500 AND UNDER","No","No","1613","016","41",2018,41.977665836,-87.80700125,2018-01-15,"7","Monday","AVE","THEFT","10","06","SCHOOL, PRIVATE, BUILDING"
"14667",14724,2018-11-16 15:00:00,"065XX N MOZART ST","0890","FROM BUILDING","No","No","2412","024","50",2018,42.0000775,-87.700931653,2018-11-16,"15","Friday","ST","THEFT","2","06","RESIDENCE"
"14668",14725,2018-01-14 06:30:00,"052XX N NORTHWEST HWY","0486","DOMESTIC BATTERY SIMPLE","No","Yes","1622","016","45",2018,41.975396029,-87.768806319,2018-01-14,"6","Sunday","HWY","BATTERY","11","08B","STREET"
"14669",14726,2018-10-25 14:00:00,"037XX N WILTON AVE","0820","$500 AND UNDER","No","No","1923","019","46",2018,41.950027576,-87.653199818,2018-10-25,"14","Thursday","AVE","THEFT","6","06","STREET"
"14670",14727,2018-02-13 12:16:00,"112XX S EWING AVE","0340","ATTEMPT: STRONGARM-NO WEAPON","No","No","0433","004","10",2018,41.691389926,-87.535279454,2018-02-13,"12","Tuesday","AVE","ROBBERY","52","03","SIDEWALK"
"14671",14728,2018-04-15 15:00:00,"010XX N MILWAUKEE AVE","0810","OVER $500","No","No","1213","012","27",2018,41.901219729,-87.663154731,2018-04-15,"15","Sunday","AVE","THEFT","24","06","STREET"
"14672",14729,2018-03-21 19:15:00,"070XX S MERRILL AVE","1821","MANU/DEL:CANNABIS 10GM OR LESS","Yes","No","0331","003","5",2018,41.766919838,-87.572657107,2018-03-21,"19","Wednesday","AVE","NARCOTICS","43","18","STREET"
"14673",14730,2018-07-02 15:35:00,"047XX N MONTICELLO AVE","0560","SIMPLE","No","Yes","1723","017","33",2018,41.967453444,-87.719448745,2018-07-02,"15","Monday","AVE","ASSAULT","14","08A","APARTMENT"
"14674",14731,2018-05-25 14:20:00,"084XX S YATES BLVD","0460","SIMPLE","No","No","0423","004","7",2018,41.741820708,-87.566086719,2018-05-25,"14","Friday","BLVD","BATTERY","46","08B","SCHOOL, PRIVATE, BUILDING"
"14675",14732,2018-04-20 08:25:00,"074XX N DAMEN AVE","4650","SEX OFFENDER: FAIL TO REGISTER","No","No","2424","024","49",2018,42.016998846,-87.680469059,2018-04-20,"8","Friday","AVE","OTHER OFFENSE","1","26","APARTMENT"
"14676",14733,2018-08-31 17:35:00,"116XX S LOWE AVE","1320","TO VEHICLE","No","Yes","0524","005","34",2018,41.682636626,-87.638549897,2018-08-31,"17","Friday","AVE","CRIMINAL DAMAGE","53","14","STREET"
"14677",14734,2018-09-03 02:00:00,"104XX S WESTERN AVE","0460","SIMPLE","No","No","2211","022","19",2018,41.704099495,-87.681549467,2018-09-03,"2","Monday","AVE","BATTERY","72","08B","SIDEWALK"
"14678",14735,2018-08-20 19:00:00,"004XX S CLINTON ST","0870","POCKET-PICKING","No","No","0121","001","2",2018,41.876121224,-87.641003973,2018-08-20,"19","Monday","ST","THEFT","28","06","CTA STATION"
"14679",14736,2018-08-28 11:55:00,"023XX W ADAMS ST","1310","TO PROPERTY","No","No","1223","012","2",2018,41.878610544,-87.684769434,2018-08-28,"11","Tuesday","ST","CRIMINAL DAMAGE","28","14","RESIDENCE-GARAGE"
"14680",14737,2018-09-04 09:00:00,"026XX W BELMONT AVE","0620","UNLAWFUL ENTRY","No","No","1411","014","1",2018,41.939414078,-87.693989288,2018-09-04,"9","Tuesday","AVE","BURGLARY","21","05","RESIDENCE-GARAGE"
"14681",14738,2018-07-01 22:00:00,"048XX W QUINCY ST","0820","$500 AND UNDER","No","No","1533","015","28",2018,41.877682595,-87.745891179,2018-07-01,"22","Sunday","ST","THEFT","25","06","VACANT LOT/LAND"
"14682",14739,2018-12-16 18:49:00,"050XX S MAY ST","143A","UNLAWFUL POSS OF HANDGUN","Yes","No","0933","009","20",2018,41.80266556,-87.653876583,2018-12-16,"18","Sunday","ST","WEAPONS VIOLATION","61","15","STREET"
"14683",14740,2018-05-30 20:00:00,"079XX S DOBSON AVE","0486","DOMESTIC BATTERY SIMPLE","No","Yes","0624","006","8",2018,41.75048339,-87.599101334,2018-05-30,"20","Wednesday","AVE","BATTERY","44","08B","APARTMENT"
"14684",14741,2018-11-27 21:20:00,"003XX S CENTRAL AVE","0486","DOMESTIC BATTERY SIMPLE","No","Yes","1522","015","29",2018,41.875266176,-87.764679982,2018-11-27,"21","Tuesday","AVE","BATTERY","25","08B","STREET"
"14685",14742,2018-10-30 13:40:00,"014XX S AVERS AVE","2820","TELEPHONE THREAT","No","No","1011","010","24",2018,41.861978296,-87.721394799,2018-10-30,"13","Tuesday","AVE","OTHER OFFENSE","29","26","RESIDENCE"
"14686",14743,2018-05-25 23:30:00,"003XX N JEFFERSON ST","0820","$500 AND UNDER","No","No","1214","012","42",2018,41.887619596,-87.64282627,2018-05-25,"23","Friday","ST","THEFT","28","06","RESTAURANT"
"14687",14744,2018-04-18 19:15:00,"001XX N LOCKWOOD AVE","031A","ARMED: HANDGUN","No","No","1523","015","28",2018,41.88285993,-87.757602318,2018-04-18,"19","Wednesday","AVE","ROBBERY","25","03","OTHER"
"14688",14745,2018-05-11 12:00:00,"081XX S CHRISTIANA AVE","1156","ATTEMPT - FINANCIAL IDENTITY THEFT","No","No","0834","008","18",2018,41.745282002,-87.705930104,2018-05-11,"12","Friday","AVE","DECEPTIVE PRACTICE","70","11","OTHER"
"14689",14746,2018-07-03 22:00:00,"027XX S LAWNDALE AVE","0820","$500 AND UNDER","No","No","1032","010","22",2018,41.841738688,-87.717161782,2018-07-03,"22","Tuesday","AVE","THEFT","30","06","APARTMENT"
"14690",14747,2018-07-17 18:25:00,"006XX W HARRISON ST","1330","TO LAND","Yes","No","0124","001","2",2018,41.874363279,-87.643013039,2018-07-17,"18","Tuesday","ST","CRIMINAL TRESPASS","28","26","OTHER"
"14691",14748,2018-09-02 23:00:00,"041XX W OAKDALE AVE","1305","CRIMINAL DEFACEMENT","No","No","2523","025","31",2018,41.934489145,-87.730173168,2018-09-02,"23","Sunday","AVE","CRIMINAL DAMAGE","21","14","RESIDENCE-GARAGE"
"14692",14749,2018-12-04 03:30:00,"058XX W NEWPORT AVE","0820","$500 AND UNDER","No","No","1633","016","36",2018,41.943070753,-87.772484238,2018-12-04,"3","Tuesday","AVE","THEFT","15","06","STREET"
"14693",14750,2018-02-26 18:00:00,"051XX S KENNETH AVE","1305","CRIMINAL DEFACEMENT","No","No","0815","008","23",2018,41.799458041,-87.734364078,2018-02-26,"18","Monday","AVE","CRIMINAL DAMAGE","57","14","RESIDENCE-GARAGE"
"14694",14751,2018-10-14 14:33:00,"001XX N HOYNE AVE","0340","ATTEMPT: STRONGARM-NO WEAPON","Yes","No","1223","012","27",2018,41.883315161,-87.679136326,2018-10-14,"14","Sunday","AVE","ROBBERY","28","03","SIDEWALK"
"14695",14752,2018-04-06 03:00:00,"076XX S HALSTED ST","2825","HARASSMENT BY TELEPHONE","No","Yes","0621","006","17",2018,41.755633717,-87.644173224,2018-04-06,"3","Friday","ST","OTHER OFFENSE","71","26","OTHER"
"14696",14753,2018-06-16 22:45:00,"077XX S EAST END AVE","1320","TO VEHICLE","No","No","0414","004","8",2018,41.754550465,-87.583383794,2018-06-16,"22","Saturday","AVE","CRIMINAL DAMAGE","43","14","STREET"
"14697",14754,2018-04-09 00:00:00,"003XX S MAPLEWOOD AVE","1122","COUNTERFEIT CHECK","No","No","1125","011","2",2018,41.87666728,-87.690076612,2018-04-09,"0","Monday","AVE","DECEPTIVE PRACTICE","28","10","BANK"
"14698",14755,2018-11-11 09:29:00,"006XX W 63RD ST","0860","RETAIL THEFT","Yes","No","0711","007","16",2018,41.779798546,-87.641648739,2018-11-11,"9","Sunday","ST","THEFT","68","06","CONVENIENCE STORE"
"14699",14756,2018-05-12 17:20:00,"104XX S EBERHART AVE","0460","SIMPLE","No","No","0512","005","9",2018,41.704807245,-87.611259371,2018-05-12,"17","Saturday","AVE","BATTERY","49","08B","STREET"
"14700",14757,2018-09-30 22:00:00,"014XX W 112TH ST","0820","$500 AND UNDER","No","No","2234","022","34",2018,41.690402544,-87.657790569,2018-09-30,"22","Sunday","ST","THEFT","75","06","STREET"
"14701",14758,2018-08-04 20:00:00,"105XX S AVENUE M","1305","CRIMINAL DEFACEMENT","No","No","0432","004","10",2018,41.703723238,-87.537701362,2018-08-04,"20","Saturday","M","CRIMINAL DAMAGE","52","14","RESIDENCE-GARAGE"
"14702",14759,2018-08-05 21:30:00,"062XX N CALIFORNIA AVE","0820","$500 AND UNDER","No","No","2413","024","50",2018,41.99486414,-87.699548581,2018-08-05,"21","Sunday","AVE","THEFT","2","06","ALLEY"
"14703",14760,2018-12-22 09:30:00,"095XX S HALSTED ST","0810","OVER $500","No","No","2223","022","21",2018,41.721005667,-87.643202686,2018-12-22,"9","Saturday","ST","THEFT","73","06","STREET"
"14704",14761,2018-06-30 23:40:00,"079XX S EXCHANGE AVE","0460","SIMPLE","Yes","No","0422","004","7",2018,41.751457646,-87.552892516,2018-06-30,"23","Saturday","AVE","BATTERY","46","08B","STREET"
"14705",14762,2018-05-18 16:25:00,"020XX N ST LOUIS AVE","0479","AGG: HANDS/FIST/FEET SERIOUS INJURY","No","No","1413","014","26",2018,41.918503279,-87.713543219,2018-05-18,"16","Friday","AVE","BATTERY","22","04B","SIDEWALK"
"14706",14763,2018-07-06 08:00:00,"027XX S INDIANA AVE","1153","FINANCIAL IDENTITY THEFT OVER $ 300","No","No","0133","001","2",2018,41.844026941,-87.622100808,2018-07-06,"8","Friday","AVE","DECEPTIVE PRACTICE","35","11","RESIDENCE"
"14707",14764,2018-01-15 15:30:00,"114XX S CARPENTER ST","0560","SIMPLE","No","Yes","2234","022","34",2018,41.685576385,-87.64824556,2018-01-15,"15","Monday","ST","ASSAULT","75","08A","RESIDENCE"
"14708",14765,2018-05-27 05:30:00,"119XX S STEWART AVE","0496","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","Yes","Yes","0522","005","34",2018,41.677167326,-87.632250389,2018-05-27,"5","Sunday","AVE","BATTERY","53","04B","APARTMENT"
"14709",14766,2018-12-10 09:00:00,"020XX W FULTON ST","0620","UNLAWFUL ENTRY","No","No","1223","012","27",2018,NA,NA,2018-12-10,"9","Monday","ST","BURGLARY","28","05","WAREHOUSE"
"14710",14767,2018-03-02 09:40:00,"011XX E 95TH ST","1320","TO VEHICLE","No","No","0511","005","8",2018,41.722191342,-87.595522331,2018-03-02,"9","Friday","ST","CRIMINAL DAMAGE","50","14","PARKING LOT/GARAGE(NON.RESID.)"
"14711",14768,2018-08-01 02:14:00,"027XX W FLOURNOY ST","1310","TO PROPERTY","No","Yes","1135","011","2",2018,41.872898796,-87.694388235,2018-08-01,"2","Wednesday","ST","CRIMINAL DAMAGE","27","14","APARTMENT"
"14712",14769,2018-04-29 07:00:00,"028XX N LONG AVE","1150","CREDIT CARD FRAUD","No","No","2514","025","31",2018,41.932519295,-87.761374968,2018-04-29,"7","Sunday","AVE","DECEPTIVE PRACTICE","19","11","RESIDENCE"
"14713",14770,2018-07-22 10:45:00,"0000X S AUSTIN BLVD","0560","SIMPLE","No","No","1513","015","29",2018,41.879769015,-87.774646478,2018-07-22,"10","Sunday","BLVD","ASSAULT","25","08A","STREET"
"14714",14771,2018-06-05 13:30:00,"053XX W DEMING PL","0620","UNLAWFUL ENTRY","No","No","2515","025","31",2018,41.926827271,-87.759625173,2018-06-05,"13","Tuesday","PL","BURGLARY","19","05","RESIDENCE"
"14715",14772,2018-09-17 18:45:00,"027XX W 68TH ST","0820","$500 AND UNDER","No","No","0831","008","15",2018,41.770020864,-87.6913338,2018-09-17,"18","Monday","ST","THEFT","66","06","STREET"
"14716",14773,2018-07-02 00:23:00,"064XX W HIGGINS AVE","0860","RETAIL THEFT","No","No","1613","016","41",2018,41.976489992,-87.788483018,2018-07-02,"0","Monday","AVE","THEFT","10","06","SMALL RETAIL STORE"
"14717",14774,2018-12-17 13:30:00,"017XX N MELVINA AVE","2820","TELEPHONE THREAT","No","No","2513","025","29",2018,41.912389337,-87.78021103,2018-12-17,"13","Monday","AVE","OTHER OFFENSE","25","26","SIDEWALK"
"14718",14775,2018-09-23 12:30:00,"100XX S LAFAYETTE AVE","0486","DOMESTIC BATTERY SIMPLE","No","Yes","0511","005","9",2018,41.711840347,-87.624830775,2018-09-23,"12","Sunday","AVE","BATTERY","49","08B","RESIDENCE"
"14719",14776,2018-06-28 15:28:00,"0000X N HOMAN BLVD","1330","TO LAND","No","No","1123","011","28",2018,41.882139587,-87.71104513,2018-06-28,"15","Thursday","BLVD","CRIMINAL TRESPASS","27","26","PARKING LOT/GARAGE(NON.RESID.)"
"14720",14777,2018-03-17 13:45:00,"071XX S STONY ISLAND AVE","0820","$500 AND UNDER","Yes","No","0324","003","5",2018,41.765769173,-87.585914349,2018-03-17,"13","Saturday","AVE","THEFT","43","06","RESTAURANT"
"14721",14778,2018-09-07 16:40:00,"002XX W EVERGREEN AVE","0820","$500 AND UNDER","No","No","1821","018","43",2018,41.906684967,-87.635303024,2018-09-07,"16","Friday","AVE","THEFT","8","06","STREET"
"14722",14779,2018-01-25 15:45:00,"054XX W IRVING PARK RD","0460","SIMPLE","No","No","1624","016","38",2018,41.953228619,-87.763318426,2018-01-25,"15","Thursday","RD","BATTERY","15","08B","SIDEWALK"
"14723",14780,2018-03-27 10:00:00,"040XX N DAMEN AVE","0910","AUTOMOBILE","No","No","1912","019","47",2018,41.954462619,-87.678762165,2018-03-27,"10","Tuesday","AVE","MOTOR VEHICLE THEFT","5","07","STREET"
"14724",14781,2018-07-22 19:00:00,"122XX S ABERDEEN ST","1320","TO VEHICLE","No","No","0524","005","34",2018,41.671442105,-87.649010365,2018-07-22,"19","Sunday","ST","CRIMINAL DAMAGE","53","14","STREET"
"14725",14782,2018-12-25 16:36:00,"049XX S LANGLEY AVE","0460","SIMPLE","No","No","0223","002","4",2018,41.805126734,-87.608894322,2018-12-25,"16","Tuesday","AVE","BATTERY","38","08B","APARTMENT"
"14726",14783,2018-07-07 17:15:00,"087XX S LAFAYETTE AVE","0460","SIMPLE","No","No","0634","006","21",2018,41.735752519,-87.625429032,2018-07-07,"17","Saturday","AVE","BATTERY","44","08B","SIDEWALK"
"14727",14784,2018-01-29 01:20:00,"024XX N TRIPP AVE","1710","ENDANGERING LIFE/HEALTH CHILD","Yes","Yes","2524","025","31",2018,41.925148447,-87.732914274,2018-01-29,"1","Monday","AVE","OFFENSE INVOLVING CHILDREN","20","20","APARTMENT"
"14728",14785,2018-08-24 17:00:00,"044XX N BROADWAY","0820","$500 AND UNDER","No","No","1913","019","46",2018,41.963070794,-87.655984213,2018-08-24,"17","Friday","BROADWAY","THEFT","3","06","DEPARTMENT STORE"
"14729",14786,2018-12-01 00:36:00,"072XX S ST LAWRENCE AVE","0560","SIMPLE","Yes","Yes","0323","003","6",2018,41.763178633,-87.610370702,2018-12-01,"0","Saturday","AVE","ASSAULT","69","08A","APARTMENT"
"14730",14787,2018-01-15 12:31:00,"014XX E 76TH ST","0910","AUTOMOBILE","No","No","0411","004","5",2018,41.756918181,-87.589198322,2018-01-15,"12","Monday","ST","MOTOR VEHICLE THEFT","43","07","RESIDENTIAL YARD (FRONT/BACK)"
